;Coordenadas;RECENCIA;FRECUENCIA;MAGNITUD
62567;83,107;0;0;0
62568;83,108;0;0;0
62569;83,109;0;0;0
62570;83,110;0;0;0
62571;83,111;0;0;0
62572;83,112;0;0;0
62573;83,113;0;0;0
62574;83,114;0;0;0
62575;83,115;0;0;0
62576;83,116;0;0;0
62577;83,117;0;0;0
62578;83,118;0;0;0
62579;83,119;0;0;0
62580;83,120;0;0;0
62581;83,121;0;0;0
62582;83,122;0;0;0
62583;83,123;0;0;0
62584;83,124;0;0;0
62585;83,125;0;0;0
62586;83,126;0;0;0
62587;83,127;0;0;0
62588;83,128;0;0;0
62589;83,129;0;0;0
62590;83,130;0;0;0
62591;83,131;0;0;0
62592;83,132;0;0;0
62593;83,133;0;0;0
62594;83,134;0;0;0
62595;83,135;0;0;0
62596;83,136;0;0;0
62597;83,137;0;0;0
62598;83,138;0;0;0
62599;83,139;0;0;0
62600;83,140;0;0;0
62601;83,141;0;0;0
62602;83,142;0;0;0
62603;83,143;0;0;0
62604;83,144;0;0;0
62605;83,145;0;0;0
62606;83,146;0;0;0
62607;83,147;0;0;0
62608;83,148;0;0;0
62609;83,149;0;0;0
62610;83,150;0;0;0
62611;83,151;0;0;0
62612;83,152;0;0;0
62613;83,153;0;0;0
62614;83,154;0;0;0
62615;83,155;0;0;0
62616;83,156;0;0;0
62617;83,157;0;0;0
62618;83,158;0;0;0
62619;83,159;0;0;0
62620;83,160;0;0;0
62621;83,161;0;0;0
62622;83,162;0;0;0
62623;83,163;0;0;0
62624;83,164;0;0;0
62625;83,165;0;0;0
62626;83,166;0;0;0
62627;83,167;0;0;0
62628;83,168;0;0;0
62629;83,169;0;0;0
62630;83,170;0;0;0
62631;83,171;0;0;0
62632;83,172;0;0;0
62633;83,173;0;0;0
62634;83,174;0;0;0
62635;83,175;0;0;0
62636;83,176;0;0;0
62637;83,177;0;0;0
62638;83,178;0;0;0
62639;83,179;0;0;0
62640;84,-179;0;0;0
62641;84,-178;0;0;0
62642;84,-177;0;0;0
62643;84,-176;0;0;0
62644;84,-175;0;0;0
62645;84,-174;0;0;0
62646;84,-173;0;0;0
62647;84,-172;0;0;0
62648;84,-171;0;0;0
62649;84,-170;0;0;0
62650;84,-169;0;0;0
62651;84,-168;0;0;0
62652;84,-167;0;0;0
62653;84,-166;0;0;0
62654;84,-165;0;0;0
62655;84,-164;0;0;0
62656;84,-163;0;0;0
62657;84,-162;0;0;0
62658;84,-161;0;0;0
62659;84,-160;0;0;0
62660;84,-159;0;0;0
62661;84,-158;0;0;0
62662;84,-157;0;0;0
62663;84,-156;0;0;0
62664;84,-155;0;0;0
62665;84,-154;0;0;0
62666;84,-153;0;0;0
62667;84,-152;0;0;0
62668;84,-151;0;0;0
62669;84,-150;0;0;0
62670;84,-149;0;0;0
62671;84,-148;0;0;0
62672;84,-147;0;0;0
62673;84,-146;0;0;0
62674;84,-145;0;0;0
62675;84,-144;0;0;0
62676;84,-143;0;0;0
62677;84,-142;0;0;0
62678;84,-141;0;0;0
62679;84,-140;0;0;0
62680;84,-139;0;0;0
62681;84,-138;0;0;0
62682;84,-137;0;0;0
62683;84,-136;0;0;0
62684;84,-135;0;0;0
62685;84,-134;0;0;0
62686;84,-133;0;0;0
62687;84,-132;0;0;0
62688;84,-131;0;0;0
62689;84,-130;0;0;0
62690;84,-129;0;0;0
62691;84,-128;0;0;0
62692;84,-127;0;0;0
62693;84,-126;0;0;0
62694;84,-125;0;0;0
62695;84,-124;0;0;0
62696;84,-123;0;0;0
62697;84,-122;0;0;0
62698;84,-121;0;0;0
62699;84,-120;0;0;0
62700;84,-119;0;0;0
62701;84,-118;0;0;0
62702;84,-117;0;0;0
62703;84,-116;0;0;0
62704;84,-115;0;0;0
62705;84,-114;0;0;0
62706;84,-113;0;0;0
62707;84,-112;0;0;0
62708;84,-111;0;0;0
62709;84,-110;0;0;0
62710;84,-109;0;0;0
62711;84,-108;0;0;0
62712;84,-107;0;0;0
62713;84,-106;0;0;0
62714;84,-105;0;0;0
62715;84,-104;0;0;0
62716;84,-103;0;0;0
62717;84,-102;0;0;0
62718;84,-101;0;0;0
62719;84,-100;0;0;0
62720;84,-99;0;0;0
62721;84,-98;0;0;0
62722;84,-97;0;0;0
62723;84,-96;0;0;0
62724;84,-95;0;0;0
62725;84,-94;0;0;0
62726;84,-93;0;0;0
62727;84,-92;0;0;0
62728;84,-91;0;0;0
62729;84,-90;0;0;0
62730;84,-89;0;0;0
62731;84,-88;0;0;0
62732;84,-87;0;0;0
62733;84,-86;0;0;0
62734;84,-85;0;0;0
62735;84,-84;0;0;0
62736;84,-83;0;0;0
62737;84,-82;0;0;0
62738;84,-81;0;0;0
62739;84,-80;0;0;0
62740;84,-79;0;0;0
62741;84,-78;0;0;0
62742;84,-77;0;0;0
62743;84,-76;0;0;0
62744;84,-75;0;0;0
62745;84,-74;0;0;0
62746;84,-73;0;0;0
62747;84,-72;0;0;0
62748;84,-71;0;0;0
62749;84,-70;0;0;0
62750;84,-69;0;0;0
62751;84,-68;0;0;0
62752;84,-67;0;0;0
62753;84,-66;0;0;0
62754;84,-65;0;0;0
62755;84,-64;0;0;0
62756;84,-63;0;0;0
62757;84,-62;0;0;0
62758;84,-61;0;0;0
62759;84,-60;0;0;0
62760;84,-59;0;0;0
62761;84,-58;0;0;0
62762;84,-57;0;0;0
62763;84,-56;0;0;0
62764;84,-55;0;0;0
62765;84,-54;0;0;0
62766;84,-53;0;0;0
62767;84,-52;0;0;0
62768;84,-51;0;0;0
62769;84,-50;0;0;0
62770;84,-49;0;0;0
62771;84,-48;0;0;0
62772;84,-47;0;0;0
62773;84,-46;0;0;0
62774;84,-45;0;0;0
62775;84,-44;0;0;0
62776;84,-43;0;0;0
62777;84,-42;0;0;0
62778;84,-41;0;0;0
62779;84,-40;0;0;0
62780;84,-39;0;0;0
62781;84,-38;0;0;0
62782;84,-37;0;0;0
62783;84,-36;0;0;0
62784;84,-35;0;0;0
62785;84,-34;0;0;0
62786;84,-33;0;0;0
62787;84,-32;0;0;0
62788;84,-31;0;0;0
62789;84,-30;0;0;0
62790;84,-29;0;0;0
62791;84,-28;0;0;0
62792;84,-27;0;0;0
62793;84,-26;0;0;0
62794;84,-25;0;0;0
62795;84,-24;0;0;0
62796;84,-23;0;0;0
62797;84,-22;0;0;0
62798;84,-21;0;0;0
62799;84,-20;0;0;0
62800;84,-19;0;0;0
62801;84,-18;0;0;0
62802;84,-17;0;0;0
62803;84,-16;0;0;0
62804;84,-15;0;0;0
62805;84,-14;0;0;0
62806;84,-13;0;0;0
62807;84,-12;0;0;0
62808;84,-11;0;0;0
62809;84,-10;0;0;0
62810;84,-9;0;0;0
62811;84,-8;0;0;0
62812;84,-7;0;0;0
62813;84,-6;0;0;0
62814;84,-5;0;0;0
62815;84,-4;0;0;0
62816;84,-3;0;0;0
62817;84,-2;0;0;0
62818;84,-1;0;0;0
62819;84,-0;0;0;0
62820;84,0;0;0;0
62821;84,1;0;0;0
62822;84,2;0;0;0
62823;84,3;0;0;0
62824;84,4;0;0;0
62825;84,5;0;0;0
62826;84,6;0;0;0
62827;84,7;0;0;0
62828;84,8;0;0;0
62829;84,9;0;0;0
62830;84,10;0;0;0
62831;84,11;0;0;0
62832;84,12;0;0;0
62833;84,13;0;0;0
62834;84,14;0;0;0
62835;84,15;0;0;0
62836;84,16;0;0;0
62837;84,17;0;0;0
62838;84,18;0;0;0
62839;84,19;0;0;0
62840;84,20;0;0;0
62841;84,21;0;0;0
62842;84,22;0;0;0
62843;84,23;0;0;0
62844;84,24;0;0;0
62845;84,25;0;0;0
62846;84,26;0;0;0
62847;84,27;0;0;0
62848;84,28;0;0;0
62849;84,29;0;0;0
62850;84,30;0;0;0
62851;84,31;0;0;0
62852;84,32;0;0;0
62853;84,33;0;0;0
62854;84,34;0;0;0
62855;84,35;0;0;0
62856;84,36;0;0;0
62857;84,37;0;0;0
62858;84,38;0;0;0
62859;84,39;0;0;0
62860;84,40;0;0;0
62861;84,41;0;0;0
62862;84,42;0;0;0
62863;84,43;0;0;0
62864;84,44;0;0;0
62865;84,45;0;0;0
62866;84,46;0;0;0
62867;84,47;0;0;0
62868;84,48;0;0;0
62869;84,49;0;0;0
62870;84,50;0;0;0
62871;84,51;0;0;0
62872;84,52;0;0;0
62873;84,53;0;0;0
62874;84,54;0;0;0
62875;84,55;0;0;0
62876;84,56;0;0;0
62877;84,57;0;0;0
62878;84,58;0;0;0
62879;84,59;0;0;0
62880;84,60;0;0;0
62881;84,61;0;0;0
62882;84,62;0;0;0
62883;84,63;0;0;0
62884;84,64;0;0;0
62885;84,65;0;0;0
62886;84,66;0;0;0
62887;84,67;0;0;0
62888;84,68;0;0;0
62889;84,69;0;0;0
62890;84,70;0;0;0
62891;84,71;0;0;0
62892;84,72;0;0;0
62893;84,73;0;0;0
62894;84,74;0;0;0
62895;84,75;0;0;0
62896;84,76;0;0;0
62897;84,77;0;0;0
62898;84,78;0;0;0
62899;84,79;0;0;0
62900;84,80;0;0;0
62901;84,81;0;0;0
62902;84,82;0;0;0
62903;84,83;0;0;0
62904;84,84;0;0;0
62905;84,85;0;0;0
62906;84,86;0;0;0
62907;84,87;0;0;0
62908;84,88;0;0;0
62909;84,89;0;0;0
62910;84,90;0;0;0
62911;84,91;0;0;0
62912;84,92;0;0;0
62913;84,93;0;0;0
62914;84,94;0;0;0
62915;84,95;0;0;0
62916;84,96;0;0;0
62917;84,97;0;0;0
62918;84,98;0;0;0
62919;84,99;0;0;0
62920;84,100;0;0;0
62921;84,101;0;0;0
62922;84,102;0;0;0
62923;84,103;0;0;0
62924;84,104;0;0;0
62925;84,105;0;0;0
62926;84,106;0;0;0
62927;84,107;0;0;0
62928;84,108;0;0;0
62929;84,109;0;0;0
62930;84,110;0;0;0
62931;84,111;0;0;0
62932;84,112;0;0;0
62933;84,113;0;0;0
62934;84,114;0;0;0
62935;84,115;0;0;0
62936;84,116;0;0;0
62937;84,117;0;0;0
62938;84,118;0;0;0
62939;84,119;0;0;0
62940;84,120;0;0;0
62941;84,121;0;0;0
62942;84,122;0;0;0
62943;84,123;0;0;0
62944;84,124;0;0;0
62945;84,125;0;0;0
62946;84,126;0;0;0
62947;84,127;0;0;0
62948;84,128;0;0;0
62949;84,129;0;0;0
62950;84,130;0;0;0
62951;84,131;0;0;0
62952;84,132;0;0;0
62953;84,133;0;0;0
62954;84,134;0;0;0
62955;84,135;0;0;0
62956;84,136;0;0;0
62957;84,137;0;0;0
62958;84,138;0;0;0
62959;84,139;0;0;0
62960;84,140;0;0;0
62961;84,141;0;0;0
62962;84,142;0;0;0
62963;84,143;0;0;0
62964;84,144;0;0;0
62965;84,145;0;0;0
62966;84,146;0;0;0
62967;84,147;0;0;0
62968;84,148;0;0;0
62969;84,149;0;0;0
62970;84,150;0;0;0
62971;84,151;0;0;0
62972;84,152;0;0;0
62973;84,153;0;0;0
62974;84,154;0;0;0
62975;84,155;0;0;0
62976;84,156;0;0;0
62977;84,157;0;0;0
62978;84,158;0;0;0
62979;84,159;0;0;0
62980;84,160;0;0;0
62981;84,161;0;0;0
62982;84,162;0;0;0
62983;84,163;0;0;0
62984;84,164;0;0;0
62985;84,165;0;0;0
62986;84,166;0;0;0
62987;84,167;0;0;0
62988;84,168;0;0;0
62989;84,169;0;0;0
62990;84,170;0;0;0
62991;84,171;0;0;0
62992;84,172;0;0;0
62993;84,173;0;0;0
62994;84,174;0;0;0
62995;84,175;0;0;0
62996;84,176;0;0;0
62997;84,177;0;0;0
62998;84,178;0;0;0
62999;84,179;0;0;0
63000;85,-179;0;0;0
63001;85,-178;0;0;0
63002;85,-177;0;0;0
63003;85,-176;0;0;0
63004;85,-175;0;0;0
63005;85,-174;0;0;0
63006;85,-173;0;0;0
63007;85,-172;0;0;0
63008;85,-171;0;0;0
63009;85,-170;0;0;0
63010;85,-169;0;0;0
63011;85,-168;0;0;0
63012;85,-167;0;0;0
63013;85,-166;0;0;0
63014;85,-165;0;0;0
63015;85,-164;0;0;0
63016;85,-163;0;0;0
63017;85,-162;0;0;0
63018;85,-161;0;0;0
63019;85,-160;0;0;0
63020;85,-159;0;0;0
63021;85,-158;0;0;0
63022;85,-157;0;0;0
63023;85,-156;0;0;0
63024;85,-155;0;0;0
63025;85,-154;0;0;0
63026;85,-153;0;0;0
63027;85,-152;0;0;0
63028;85,-151;0;0;0
63029;85,-150;0;0;0
63030;85,-149;0;0;0
63031;85,-148;0;0;0
63032;85,-147;0;0;0
63033;85,-146;0;0;0
63034;85,-145;0;0;0
63035;85,-144;0;0;0
63036;85,-143;0;0;0
63037;85,-142;0;0;0
63038;85,-141;0;0;0
63039;85,-140;0;0;0
63040;85,-139;0;0;0
63041;85,-138;0;0;0
63042;85,-137;0;0;0
63043;85,-136;0;0;0
63044;85,-135;0;0;0
63045;85,-134;0;0;0
63046;85,-133;0;0;0
63047;85,-132;0;0;0
63048;85,-131;0;0;0
63049;85,-130;0;0;0
63050;85,-129;0;0;0
63051;85,-128;0;0;0
63052;85,-127;0;0;0
63053;85,-126;0;0;0
63054;85,-125;0;0;0
63055;85,-124;0;0;0
63056;85,-123;0;0;0
63057;85,-122;0;0;0
63058;85,-121;0;0;0
63059;85,-120;0;0;0
63060;85,-119;0;0;0
63061;85,-118;0;0;0
63062;85,-117;0;0;0
63063;85,-116;0;0;0
63064;85,-115;0;0;0
63065;85,-114;0;0;0
63066;85,-113;0;0;0
63067;85,-112;0;0;0
63068;85,-111;0;0;0
63069;85,-110;0;0;0
63070;85,-109;0;0;0
63071;85,-108;0;0;0
63072;85,-107;0;0;0
63073;85,-106;0;0;0
63074;85,-105;0;0;0
63075;85,-104;0;0;0
63076;85,-103;0;0;0
63077;85,-102;0;0;0
63078;85,-101;0;0;0
63079;85,-100;0;0;0
63080;85,-99;0;0;0
63081;85,-98;0;0;0
63082;85,-97;0;0;0
63083;85,-96;0;0;0
63084;85,-95;0;0;0
63085;85,-94;0;0;0
63086;85,-93;0;0;0
63087;85,-92;0;0;0
63088;85,-91;0;0;0
63089;85,-90;0;0;0
63090;85,-89;0;0;0
63091;85,-88;0;0;0
63092;85,-87;0;0;0
63093;85,-86;0;0;0
63094;85,-85;0;0;0
63095;85,-84;0;0;0
63096;85,-83;0;0;0
63097;85,-82;0;0;0
63098;85,-81;0;0;0
63099;85,-80;0;0;0
63100;85,-79;0;0;0
63101;85,-78;0;0;0
63102;85,-77;0;0;0
63103;85,-76;0;0;0
63104;85,-75;0;0;0
63105;85,-74;0;0;0
63106;85,-73;0;0;0
63107;85,-72;0;0;0
63108;85,-71;0;0;0
63109;85,-70;0;0;0
63110;85,-69;0;0;0
63111;85,-68;0;0;0
63112;85,-67;0;0;0
63113;85,-66;0;0;0
63114;85,-65;0;0;0
63115;85,-64;0;0;0
63116;85,-63;0;0;0
63117;85,-62;0;0;0
63118;85,-61;0;0;0
63119;85,-60;0;0;0
63120;85,-59;0;0;0
63121;85,-58;0;0;0
63122;85,-57;0;0;0
63123;85,-56;0;0;0
63124;85,-55;0;0;0
63125;85,-54;0;0;0
63126;85,-53;0;0;0
63127;85,-52;0;0;0
63128;85,-51;0;0;0
63129;85,-50;0;0;0
63130;85,-49;0;0;0
63131;85,-48;0;0;0
63132;85,-47;0;0;0
63133;85,-46;0;0;0
63134;85,-45;0;0;0
63135;85,-44;0;0;0
63136;85,-43;0;0;0
63137;85,-42;0;0;0
63138;85,-41;0;0;0
63139;85,-40;0;0;0
63140;85,-39;0;0;0
63141;85,-38;0;0;0
63142;85,-37;0;0;0
63143;85,-36;0;0;0
63144;85,-35;0;0;0
63145;85,-34;0;0;0
63146;85,-33;0;0;0
63147;85,-32;0;0;0
63148;85,-31;0;0;0
63149;85,-30;0;0;0
63150;85,-29;0;0;0
63151;85,-28;0;0;0
63152;85,-27;0;0;0
63153;85,-26;0;0;0
63154;85,-25;0;0;0
63155;85,-24;0;0;0
63156;85,-23;0;0;0
63157;85,-22;0;0;0
63158;85,-21;0;0;0
63159;85,-20;0;0;0
63160;85,-19;0;0;0
63161;85,-18;0;0;0
63162;85,-17;0;0;0
63163;85,-16;0;0;0
63164;85,-15;0;0;0
63165;85,-14;0;0;0
63166;85,-13;0;0;0
63167;85,-12;0;0;0
63168;85,-11;0;0;0
63169;85,-10;0;0;0
63170;85,-9;0;0;0
63171;85,-8;0;0;0
63172;85,-7;0;0;0
63173;85,-6;0;0;0
63174;85,-5;0;0;0
63175;85,-4;0;0;0
63176;85,-3;0;0;0
63177;85,-2;0;0;0
63178;85,-1;0;0;0
63179;85,-0;0;0;0
63180;85,0;0;0;0
63181;85,1;0;0;0
63182;85,2;0;0;0
63183;85,3;0;0;0
63184;85,4;0;0;0
63185;85,5;0;0;0
63186;85,6;0;0;0
63187;85,7;0;0;0
63188;85,8;0;0;0
63189;85,9;0;0;0
63190;85,10;0;0;0
63191;85,11;0;0;0
63192;85,12;0;0;0
63193;85,13;0;0;0
63194;85,14;0;0;0
63195;85,15;0;0;0
63196;85,16;0;0;0
63197;85,17;0;0;0
63198;85,18;0;0;0
63199;85,19;0;0;0
63200;85,20;0;0;0
63201;85,21;0;0;0
63202;85,22;0;0;0
63203;85,23;0;0;0
63204;85,24;0;0;0
63205;85,25;0;0;0
63206;85,26;0;0;0
63207;85,27;0;0;0
63208;85,28;0;0;0
63209;85,29;0;0;0
63210;85,30;0;0;0
63211;85,31;0;0;0
63212;85,32;0;0;0
63213;85,33;0;0;0
63214;85,34;0;0;0
63215;85,35;0;0;0
63216;85,36;0;0;0
63217;85,37;0;0;0
63218;85,38;0;0;0
63219;85,39;0;0;0
63220;85,40;0;0;0
63221;85,41;0;0;0
63222;85,42;0;0;0
63223;85,43;0;0;0
63224;85,44;0;0;0
63225;85,45;0;0;0
63226;85,46;0;0;0
63227;85,47;0;0;0
63228;85,48;0;0;0
63229;85,49;0;0;0
63230;85,50;0;0;0
63231;85,51;0;0;0
63232;85,52;0;0;0
63233;85,53;0;0;0
63234;85,54;0;0;0
63235;85,55;0;0;0
63236;85,56;0;0;0
63237;85,57;0;0;0
63238;85,58;0;0;0
63239;85,59;0;0;0
63240;85,60;0;0;0
63241;85,61;0;0;0
63242;85,62;0;0;0
63243;85,63;0;0;0
63244;85,64;0;0;0
63245;85,65;0;0;0
63246;85,66;0;0;0
63247;85,67;0;0;0
63248;85,68;0;0;0
63249;85,69;0;0;0
63250;85,70;0;0;0
63251;85,71;0;0;0
63252;85,72;0;0;0
63253;85,73;0;0;0
63254;85,74;0;0;0
63255;85,75;0;0;0
63256;85,76;0;0;0
63257;85,77;0;0;0
63258;85,78;0;0;0
63259;85,79;0;0;0
63260;85,80;0;0;0
63261;85,81;0;0;0
63262;85,82;0;0;0
63263;85,83;0;0;0
63264;85,84;0;0;0
63265;85,85;0;0;0
63266;85,86;0;0;0
63267;85,87;0;0;0
63268;85,88;0;0;0
63269;85,89;0;0;0
63270;85,90;0;0;0
63271;85,91;0;0;0
63272;85,92;0;0;0
63273;85,93;0;0;0
63274;85,94;0;0;0
63275;85,95;0;0;0
63276;85,96;0;0;0
63277;85,97;0;0;0
63278;85,98;0;0;0
63279;85,99;0;0;0
63280;85,100;0;0;0
63281;85,101;0;0;0
63282;85,102;0;0;0
63283;85,103;0;0;0
63284;85,104;0;0;0
63285;85,105;0;0;0
63286;85,106;0;0;0
63287;85,107;0;0;0
63288;85,108;0;0;0
63289;85,109;0;0;0
63290;85,110;0;0;0
63291;85,111;0;0;0
63292;85,112;0;0;0
63293;85,113;0;0;0
63294;85,114;0;0;0
63295;85,115;0;0;0
63296;85,116;0;0;0
63297;85,117;0;0;0
63298;85,118;0;0;0
63299;85,119;0;0;0
63300;85,120;0;0;0
63301;85,121;0;0;0
63302;85,122;0;0;0
63303;85,123;0;0;0
63304;85,124;0;0;0
63305;85,125;0;0;0
63306;85,126;0;0;0
63307;85,127;0;0;0
63308;85,128;0;0;0
63309;85,129;0;0;0
63310;85,130;0;0;0
63311;85,131;0;0;0
63312;85,132;0;0;0
63313;85,133;0;0;0
63314;85,134;0;0;0
63315;85,135;0;0;0
63316;85,136;0;0;0
63317;85,137;0;0;0
63318;85,138;0;0;0
63319;85,139;0;0;0
63320;85,140;0;0;0
63321;85,141;0;0;0
63322;85,142;0;0;0
63323;85,143;0;0;0
63324;85,144;0;0;0
63325;85,145;0;0;0
63326;85,146;0;0;0
63327;85,147;0;0;0
63328;85,148;0;0;0
63329;85,149;0;0;0
63330;85,150;0;0;0
63331;85,151;0;0;0
63332;85,152;0;0;0
63333;85,153;0;0;0
63334;85,154;0;0;0
63335;85,155;0;0;0
63336;85,156;0;0;0
63337;85,157;0;0;0
63338;85,158;0;0;0
63339;85,159;0;0;0
63340;85,160;0;0;0
63341;85,161;0;0;0
63342;85,162;0;0;0
63343;85,163;0;0;0
63344;85,164;0;0;0
63345;85,165;0;0;0
63346;85,166;0;0;0
63347;85,167;0;0;0
63348;85,168;0;0;0
63349;85,169;0;0;0
63350;85,170;0;0;0
63351;85,171;0;0;0
63352;85,172;0;0;0
63353;85,173;0;0;0
63354;85,174;0;0;0
63355;85,175;0;0;0
63356;85,176;0;0;0
63357;85,177;0;0;0
63358;85,178;0;0;0
63359;85,179;0;0;0
63360;86,-179;0;0;0
63361;86,-178;0;0;0
63362;86,-177;0;0;0
63363;86,-176;0;0;0
63364;86,-175;0;0;0
63365;86,-174;0;0;0
63366;86,-173;0;0;0
63367;86,-172;0;0;0
63368;86,-171;0;0;0
63369;86,-170;0;0;0
63370;86,-169;0;0;0
63371;86,-168;0;0;0
63372;86,-167;0;0;0
63373;86,-166;0;0;0
63374;86,-165;0;0;0
63375;86,-164;0;0;0
63376;86,-163;0;0;0
63377;86,-162;0;0;0
63378;86,-161;0;0;0
63379;86,-160;0;0;0
63380;86,-159;0;0;0
63381;86,-158;0;0;0
63382;86,-157;0;0;0
63383;86,-156;0;0;0
63384;86,-155;0;0;0
63385;86,-154;0;0;0
63386;86,-153;0;0;0
63387;86,-152;0;0;0
63388;86,-151;0;0;0
63389;86,-150;0;0;0
63390;86,-149;0;0;0
63391;86,-148;0;0;0
63392;86,-147;0;0;0
63393;86,-146;0;0;0
63394;86,-145;0;0;0
63395;86,-144;0;0;0
63396;86,-143;0;0;0
63397;86,-142;0;0;0
63398;86,-141;0;0;0
63399;86,-140;0;0;0
63400;86,-139;0;0;0
63401;86,-138;0;0;0
63402;86,-137;0;0;0
63403;86,-136;0;0;0
63404;86,-135;0;0;0
63405;86,-134;0;0;0
63406;86,-133;0;0;0
63407;86,-132;0;0;0
63408;86,-131;0;0;0
63409;86,-130;0;0;0
63410;86,-129;0;0;0
63411;86,-128;0;0;0
63412;86,-127;0;0;0
63413;86,-126;0;0;0
63414;86,-125;0;0;0
63415;86,-124;0;0;0
63416;86,-123;0;0;0
63417;86,-122;0;0;0
63418;86,-121;0;0;0
63419;86,-120;0;0;0
63420;86,-119;0;0;0
63421;86,-118;0;0;0
63422;86,-117;0;0;0
63423;86,-116;0;0;0
63424;86,-115;0;0;0
63425;86,-114;0;0;0
63426;86,-113;0;0;0
63427;86,-112;0;0;0
63428;86,-111;0;0;0
63429;86,-110;0;0;0
63430;86,-109;0;0;0
63431;86,-108;0;0;0
63432;86,-107;0;0;0
63433;86,-106;0;0;0
63434;86,-105;0;0;0
63435;86,-104;0;0;0
63436;86,-103;0;0;0
63437;86,-102;0;0;0
63438;86,-101;0;0;0
63439;86,-100;0;0;0
63440;86,-99;0;0;0
63441;86,-98;0;0;0
63442;86,-97;0;0;0
63443;86,-96;0;0;0
63444;86,-95;0;0;0
63445;86,-94;0;0;0
63446;86,-93;0;0;0
63447;86,-92;0;0;0
63448;86,-91;0;0;0
63449;86,-90;0;0;0
63450;86,-89;0;0;0
63451;86,-88;0;0;0
63452;86,-87;0;0;0
63453;86,-86;0;0;0
63454;86,-85;0;0;0
63455;86,-84;0;0;0
63456;86,-83;0;0;0
63457;86,-82;0;0;0
63458;86,-81;0;0;0
63459;86,-80;0;0;0
63460;86,-79;0;0;0
63461;86,-78;0;0;0
63462;86,-77;0;0;0
63463;86,-76;0;0;0
63464;86,-75;0;0;0
63465;86,-74;0;0;0
63466;86,-73;0;0;0
63467;86,-72;0;0;0
63468;86,-71;0;0;0
63469;86,-70;0;0;0
63470;86,-69;0;0;0
63471;86,-68;0;0;0
63472;86,-67;0;0;0
63473;86,-66;0;0;0
63474;86,-65;0;0;0
63475;86,-64;0;0;0
63476;86,-63;0;0;0
63477;86,-62;0;0;0
63478;86,-61;0;0;0
63479;86,-60;0;0;0
63480;86,-59;0;0;0
63481;86,-58;0;0;0
63482;86,-57;0;0;0
63483;86,-56;0;0;0
63484;86,-55;0;0;0
63485;86,-54;0;0;0
63486;86,-53;0;0;0
63487;86,-52;0;0;0
63488;86,-51;0;0;0
63489;86,-50;0;0;0
63490;86,-49;0;0;0
63491;86,-48;0;0;0
63492;86,-47;0;0;0
63493;86,-46;0;0;0
63494;86,-45;0;0;0
63495;86,-44;0;0;0
63496;86,-43;0;0;0
63497;86,-42;0;0;0
63498;86,-41;0;0;0
63499;86,-40;0;0;0
63500;86,-39;0;0;0
63501;86,-38;0;0;0
63502;86,-37;0;0;0
63503;86,-36;0;0;0
63504;86,-35;0;0;0
63505;86,-34;0;0;0
63506;86,-33;0;0;0
63507;86,-32;0;0;0
63508;86,-31;0;0;0
63509;86,-30;0;0;0
63510;86,-29;0;0;0
63511;86,-28;0;0;0
63512;86,-27;0;0;0
63513;86,-26;0;0;0
63514;86,-25;0;0;0
63515;86,-24;0;0;0
63516;86,-23;0;0;0
63517;86,-22;0;0;0
63518;86,-21;0;0;0
63519;86,-20;0;0;0
63520;86,-19;0;0;0
63521;86,-18;0;0;0
63522;86,-17;0;0;0
63523;86,-16;0;0;0
63524;86,-15;0;0;0
63525;86,-14;0;0;0
63526;86,-13;0;0;0
63527;86,-12;0;0;0
63528;86,-11;0;0;0
63529;86,-10;0;0;0
63530;86,-9;0;0;0
63531;86,-8;0;0;0
63532;86,-7;0;0;0
63533;86,-6;0;0;0
63534;86,-5;0;0;0
63535;86,-4;0;0;0
63536;86,-3;0;0;0
63537;86,-2;0;0;0
63538;86,-1;0;0;0
63539;86,-0;0;0;0
63540;86,0;0;0;0
63541;86,1;0;0;0
63542;86,2;0;0;0
63543;86,3;0;0;0
63544;86,4;0;0;0
63545;86,5;0;0;0
63546;86,6;0;0;0
63547;86,7;0;0;0
63548;86,8;0;0;0
63549;86,9;0;0;0
63550;86,10;0;0;0
63551;86,11;0;0;0
63552;86,12;0;0;0
63553;86,13;0;0;0
63554;86,14;0;0;0
63555;86,15;0;0;0
63556;86,16;0;0;0
63557;86,17;0;0;0
63558;86,18;0;0;0
63559;86,19;0;0;0
63560;86,20;0;0;0
63561;86,21;0;0;0
63562;86,22;0;0;0
63563;86,23;0;0;0
63564;86,24;0;0;0
63565;86,25;0;0;0
63566;86,26;0;0;0
63567;86,27;0;0;0
63568;86,28;0;0;0
63569;86,29;0;0;0
63570;86,30;0;0;0
63571;86,31;0;0;0
63572;86,32;0;0;0
63573;86,33;0;0;0
63574;86,34;0;0;0
63575;86,35;0;0;0
63576;86,36;0;0;0
63577;86,37;0;0;0
63578;86,38;0;0;0
63579;86,39;0;0;0
63580;86,40;0;0;0
63581;86,41;0;0;0
63582;86,42;0;0;0
63583;86,43;0;0;0
63584;86,44;0;0;0
63585;86,45;0;0;0
63586;86,46;0;0;0
63587;86,47;0;0;0
63588;86,48;0;0;0
63589;86,49;0;0;0
63590;86,50;0;0;0
63591;86,51;0;0;0
63592;86,52;0;0;0
63593;86,53;0;0;0
63594;86,54;0;0;0
63595;86,55;0;0;0
63596;86,56;0;0;0
63597;86,57;0;0;0
63598;86,58;0;0;0
